TransactionID,Amount,Currency,Status,TransactionDate,SettlementDate,FromAccountID,ToAccountID,ClearingHouseID,PaymentMethodID
72328,8,JPY,Cancelled,2025-02-18,2025-02-19,1592,435,5,867
72329,26,JPY,Cancelled,2025-01-05,2025-01-06,259,1330,5,359
72330,16,JPY,Settled,2024-07-22,2024-07-24,707,1784,6,314
72331,13228,GBP,Cleared,2023-07-27,2023-07-30,1661,1638,2,583
72332,787,CAD,Cleared,2025-06-28,2025-06-29,235,420,7,774
72333,53,EUR,Cleared,2025-02-25,2025-02-26,1479,1487,7,673
72334,988,GBP,Settled,2024-11-15,2024-11-16,1566,1432,6,866
72335,896,EUR,Settled,2024-05-09,2024-05-12,644,513,5,202
72336,34,JPY,Cleared,2025-03-20,2025-03-23,1749,1130,5,549
72337,12,GBP,Settled,2024-11-28,2024-11-29,955,1256,6,751
72338,358,GBP,Cleared,2024-10-06,2024-10-07,1562,1055,7,716
72339,39,USD,Settled,2025-03-19,2025-03-22,157,1541,3,176
72340,70,JPY,Cleared,2025-02-25,2025-02-26,714,1489,6,355
72341,56,EUR,Cleared,2024-07-14,2024-07-15,1127,1965,5,44
72342,96,GBP,Settled,2024-06-09,2024-06-12,340,750,2,495
72343,153,GBP,Settled,2024-11-17,2024-11-19,116,174,7,254
72344,76,CAD,Settled,2023-12-05,2023-12-06,797,1521,5,879
72345,498,EUR,Settled,2024-03-28,2024-03-29,644,972,5,202
72346,518,JPY,Cleared,2024-06-21,2024-06-23,1782,1096,5,85
72347,9229,JPY,Cleared,2024-08-17,2024-08-20,811,61,4,824
72348,784,JPY,Cleared,2025-02-25,2025-02-27,1665,1185,1,78
72349,614,GBP,Cleared,2025-04-01,2025-04-02,1164,255,1,154
72350,81,JPY,Cleared,2025-02-19,2025-02-22,1916,1316,3,904
72351,40938,CAD,Cleared,2025-01-10,2025-01-12,811,1434,4,824
72352,600,USD,Settled,2025-06-29,2025-07-01,1565,601,4,95
72353,51,GBP,Settled,2025-06-11,2025-06-14,1184,1727,6,364
72354,24,CAD,Settled,2025-06-06,2025-06-09,1651,197,3,501
72355,33,CAD,Settled,2025-04-30,2025-05-01,21,1632,3,801
72356,11,CAD,Settled,2025-03-17,2025-03-20,1596,1866,5,481
72357,34157,EUR,Pending,2024-07-25,2024-07-27,472,805,2,582
72358,16589,USD,Settled,2024-10-15,2024-10-18,1916,748,3,244
72359,528,USD,Settled,2024-08-08,2024-08-11,837,1497,4,419
72360,32768,CAD,Settled,2024-06-23,2024-06-25,33,281,3,401
72361,17,EUR,Cleared,2023-09-25,2023-09-27,1001,784,3,409
72362,98,USD,Cancelled,2025-02-08,2025-02-10,1585,521,5,337
72363,93,GBP,Cleared,2025-05-01,2025-05-02,617,1716,6,423
72364,862,JPY,Settled,2024-05-26,2024-05-27,190,1928,1,863
72365,34,USD,Cleared,2024-11-29,2024-12-01,985,655,1,283
72366,14,GBP,Cleared,2025-01-09,2025-01-10,74,1559,4,945
72367,889,GBP,Pending,2025-04-30,2025-05-02,799,1927,6,467
72368,42,JPY,Settled,2024-12-01,2024-12-03,1274,959,5,988
72369,41580,GBP,Failed,2024-10-31,2024-11-03,94,441,3,974
72370,190,CAD,Settled,2025-05-18,2025-05-19,1322,8,2,453
72371,63,JPY,Cancelled,2024-11-05,2024-11-07,1437,1778,1,320
72372,1,USD,Cleared,2024-05-09,2024-05-10,74,1514,4,945
72373,49,CAD,Settled,2025-07-02,2025-07-05,408,1245,7,46
72374,770,GBP,Settled,2024-07-08,2024-07-11,329,805,2,841
72375,18,EUR,Settled,2023-12-29,2024-01-01,1807,90,7,7
72376,302,USD,Cancelled,2024-07-25,2024-07-28,1047,473,2,234
72377,915,JPY,Settled,2025-02-24,2025-02-26,799,935,6,467
72378,14,EUR,Cleared,2024-07-12,2024-07-14,1012,210,5,148
72379,41326,EUR,Cleared,2024-05-16,2024-05-17,260,205,4,944
72380,46,USD,Settled,2024-02-01,2024-02-03,1701,717,2,536
72381,9555,USD,Cleared,2023-10-14,2023-10-16,1179,3,5,911
72382,12,GBP,Settled,2024-11-14,2024-11-16,340,1564,2,495
72383,45841,EUR,Settled,2025-07-01,2025-07-02,405,1801,5,853
72384,509,CAD,Settled,2024-12-09,2024-12-11,692,1329,1,653
72385,70,USD,Settled,2024-12-19,2024-12-20,676,124,6,970
72386,4,GBP,Cleared,2024-11-01,2024-11-04,792,715,4,192
72387,93,CAD,Cleared,2025-04-04,2025-04-07,301,297,4,738
72388,51,EUR,Settled,2024-06-03,2024-06-06,440,1378,4,145
72389,43,USD,Settled,2025-04-23,2025-04-26,1803,1475,1,689
72390,503,CAD,Cleared,2024-01-25,2024-01-26,1596,700,5,641
72391,872,EUR,Settled,2024-12-08,2024-12-10,707,1712,6,360
72392,18,CAD,Settled,2025-01-23,2025-01-25,283,1767,2,538
72393,33,EUR,Pending,2024-04-16,2024-04-18,1403,1995,6,397
72394,84,USD,Failed,2025-02-11,2025-02-13,587,1256,6,946
72395,67,JPY,Settled,2024-05-10,2024-05-11,1677,1474,1,759
72396,98,EUR,Settled,2024-12-04,2024-12-07,1987,740,4,784
72397,72,GBP,Settled,2024-05-26,2024-05-27,9,431,5,222
72398,86,GBP,Failed,2024-07-04,2024-07-06,1306,1515,1,296
72399,57,CAD,Pending,2024-09-04,2024-09-07,1478,1303,2,891
72400,55,USD,Settled,2025-05-20,2025-05-23,1151,936,7,835
72401,61,USD,Settled,2025-02-24,2025-02-26,1730,596,2,576
72402,21,GBP,Cleared,2025-02-15,2025-02-16,334,113,3,119
72403,722,USD,Settled,2024-10-31,2024-11-03,1834,816,2,23
72404,56,GBP,Pending,2025-02-26,2025-02-27,1169,802,5,752
72405,19937,EUR,Pending,2024-07-10,2024-07-13,89,450,4,208
72406,87,GBP,Settled,2025-02-25,2025-02-27,799,925,6,467
72407,899,EUR,Cancelled,2025-04-03,2025-04-04,1252,1316,3,925
72408,12443,USD,Settled,2024-06-11,2024-06-13,1646,1345,4,63
72409,864,USD,Settled,2025-03-05,2025-03-08,1411,297,4,587
72410,99,USD,Settled,2024-09-05,2024-09-07,322,1721,7,161
72411,64,GBP,Failed,2025-01-11,2025-01-13,1873,911,4,870
72412,12,JPY,Settled,2025-03-08,2025-03-10,1100,925,6,16
72413,901,EUR,Cleared,2023-10-24,2023-10-26,693,580,7,466
72414,31198,USD,Settled,2024-10-27,2024-10-29,898,446,6,667
72415,90,CAD,Failed,2025-06-26,2025-06-28,181,448,7,261
72416,657,JPY,Cancelled,2024-10-10,2024-10-11,1073,463,1,340
72417,20,USD,Settled,2024-10-21,2024-10-24,796,718,6,646
72418,3,CAD,Settled,2024-06-13,2024-06-14,184,1157,5,185
72419,52,EUR,Settled,2025-05-15,2025-05-16,633,1763,2,246
72420,460,EUR,Settled,2024-09-20,2024-09-21,166,1667,5,847
72421,752,EUR,Settled,2024-03-27,2024-03-29,599,1521,5,819
72422,8465,EUR,Settled,2024-12-26,2024-12-27,455,1822,2,884
72423,14,JPY,Cancelled,2024-01-14,2024-01-17,1987,79,4,784
72424,87,EUR,Cleared,2024-08-13,2024-08-16,948,712,7,203
72425,87,JPY,Settled,2025-02-18,2025-02-21,1433,1378,4,776
72426,779,CAD,Cancelled,2024-09-20,2024-09-23,862,875,4,797
72427,87,GBP,Settled,2024-10-27,2024-10-30,1021,1173,6,924
72428,46,EUR,Settled,2024-12-20,2024-12-23,877,1783,3,386
72429,8488,EUR,Cleared,2024-10-27,2024-10-29,1747,139,4,431
72430,39124,USD,Settled,2024-09-11,2024-09-13,1029,98,4,455
72431,42,EUR,Settled,2025-01-12,2025-01-13,1425,1757,3,902
72432,378,CAD,Pending,2025-04-04,2025-04-05,472,1,2,582
72433,40581,EUR,Cleared,2024-07-15,2024-07-16,843,733,7,710
72434,55,EUR,Settled,2025-03-27,2025-03-28,1263,1632,3,831
72435,37943,JPY,Cleared,2025-07-15,2025-07-18,156,147,5,713
72436,6,CAD,Pending,2025-02-22,2025-02-24,1635,1930,3,115
72437,64,CAD,Settled,2025-02-12,2025-02-13,432,868,1,649
72438,67,JPY,Cancelled,2025-03-07,2025-03-08,1453,369,4,935
72439,41547,GBP,Settled,2024-06-18,2024-06-19,6,1990,3,986
72440,59,JPY,Cleared,2024-06-17,2024-06-18,1141,546,2,808
72441,96,GBP,Settled,2025-04-02,2025-04-03,1433,745,4,776
72442,44,CAD,Settled,2025-04-26,2025-04-28,1472,1260,4,897
72443,17,CAD,Settled,2023-09-28,2023-09-30,958,982,2,916
72444,39,CAD,Settled,2024-09-10,2024-09-13,1789,927,4,301
72445,13,CAD,Settled,2025-06-01,2025-06-04,1217,338,7,76
72446,17116,GBP,Settled,2025-03-15,2025-03-17,1834,1763,2,23
72447,81,GBP,Settled,2024-11-30,2024-12-03,1792,1098,3,264
72448,22433,USD,Pending,2025-04-04,2025-04-05,1222,845,6,163
72449,655,CAD,Settled,2024-07-15,2024-07-16,792,98,4,309
72450,238,USD,Settled,2024-05-18,2024-05-21,1745,1332,6,788
72451,65,JPY,Settled,2024-02-28,2024-03-01,126,135,2,942
72452,58,USD,Settled,2024-07-18,2024-07-20,46,163,7,580
72453,30,GBP,Settled,2024-12-30,2025-01-01,440,1553,4,460
72454,92,JPY,Cleared,2024-11-17,2024-11-20,283,1607,2,538
72455,895,JPY,Settled,2024-02-11,2024-02-14,1831,376,3,740
72456,33840,GBP,Failed,2025-05-21,2025-05-22,340,295,2,495
72457,19,JPY,Settled,2025-05-23,2025-05-26,1956,1857,3,303
72458,85,USD,Settled,2025-03-02,2025-03-03,587,265,6,374
72459,281,CAD,Settled,2024-12-30,2025-01-02,1916,262,3,244
72460,4,EUR,Failed,2025-03-28,2025-03-31,1831,864,3,740
72461,76,JPY,Pending,2024-10-11,2024-10-13,1852,753,2,793
72462,49235,GBP,Settled,2024-11-16,2024-11-19,21,1297,3,801
72463,74,JPY,Cleared,2024-09-28,2024-09-29,1764,223,6,785
72464,59,JPY,Cleared,2025-02-19,2025-02-21,1701,1176,2,536
72465,337,JPY,Cleared,2025-07-05,2025-07-08,1012,1365,5,148
72466,38,JPY,Settled,2024-12-24,2024-12-27,91,228,4,236
72467,110,EUR,Settled,2024-09-12,2024-09-14,1437,649,1,320
72468,56,CAD,Cleared,2025-06-15,2025-06-17,826,1059,1,439
72469,87,CAD,Cleared,2025-03-12,2025-03-15,644,1188,5,202
72470,78,EUR,Settled,2024-05-06,2024-05-09,235,928,7,774
72471,83,GBP,Settled,2025-01-10,2025-01-12,720,1694,3,375
72472,94,USD,Settled,2025-03-05,2025-03-07,1012,794,5,148
72473,79,CAD,Settled,2025-04-10,2025-04-11,1132,1731,1,286
72474,871,USD,Failed,2025-03-29,2025-03-30,375,650,2,709
72475,95,CAD,Cleared,2025-05-07,2025-05-08,56,106,6,11
72476,47,JPY,Cleared,2023-07-04,2023-07-07,1141,1744,2,808
72477,78,GBP,Settled,2025-01-09,2025-01-11,1423,779,6,519
72478,468,USD,Cancelled,2024-03-13,2024-03-14,984,161,1,873
72479,27,GBP,Cleared,2025-06-27,2025-06-29,1445,1421,6,141
72480,890,GBP,Settled,2024-10-27,2024-10-30,1852,1113,2,793
72481,948,USD,Settled,2024-12-17,2024-12-20,370,402,4,372
72482,93,EUR,Settled,2025-02-01,2025-02-04,486,512,6,612
72483,436,CAD,Cancelled,2025-05-11,2025-05-13,1049,875,4,156
72484,50,JPY,Settled,2025-03-01,2025-03-02,874,1676,2,634
72485,7,JPY,Settled,2025-04-14,2025-04-17,159,1676,2,239
72486,57,EUR,Failed,2025-01-26,2025-01-27,1665,1499,1,78
72487,193,EUR,Settled,2024-09-20,2024-09-21,584,1242,1,947
72488,19,CAD,Settled,2025-03-22,2025-03-24,948,928,7,832
72489,20,USD,Settled,2024-11-20,2024-11-23,1099,731,4,457
72490,814,EUR,Cleared,2024-11-12,2024-11-15,1955,512,6,55
72491,61,USD,Cleared,2024-07-17,2024-07-20,269,1350,1,366
72492,18,GBP,Settled,2024-07-09,2024-07-10,476,1603,1,937
72493,887,EUR,Settled,2025-05-22,2025-05-25,1190,1039,7,362
72494,14,GBP,Pending,2025-01-12,2025-01-14,407,1386,5,699
72495,86,GBP,Cleared,2024-05-17,2024-05-18,796,718,6,646
72496,20,CAD,Settled,2025-02-02,2025-02-04,191,488,5,504
72497,4,USD,Settled,2025-04-26,2025-04-29,303,470,6,748
72498,10,EUR,Settled,2024-12-07,2024-12-10,306,1864,5,51
72499,83,CAD,Cleared,2025-06-17,2025-06-19,1725,1436,7,771
72500,88,CAD,Settled,2024-06-15,2024-06-16,1799,1024,6,35
72501,27739,USD,Settled,2025-02-21,2025-02-22,1562,90,7,716
72502,51,GBP,Settled,2024-12-18,2024-12-19,1852,62,2,793
72503,16753,USD,Settled,2024-11-22,2024-11-23,1339,1491,4,928
72504,21,GBP,Cleared,2024-11-05,2024-11-08,1047,295,2,234
72505,69,USD,Settled,2024-07-25,2024-07-27,847,1731,1,230
72506,870,JPY,Settled,2024-04-28,2024-04-30,1222,1890,6,632
72507,29,JPY,Failed,2025-03-12,2025-03-14,918,1672,1,297
72508,55,EUR,Settled,2025-06-15,2025-06-18,383,1280,2,308
72509,17,CAD,Failed,2025-02-07,2025-02-09,1653,1896,7,427
72510,40,GBP,Cancelled,2025-01-17,2025-01-18,1264,1340,6,94
72511,877,EUR,Pending,2025-01-07,2025-01-09,383,146,2,308
72512,74,JPY,Failed,2024-11-12,2024-11-13,249,275,7,813
72513,637,JPY,Failed,2025-01-31,2025-02-02,472,107,2,582
72514,410,CAD,Settled,2024-08-26,2024-08-29,182,189,3,882
72515,43,GBP,Settled,2024-01-28,2024-01-29,440,1553,4,145
72516,64,CAD,Settled,2025-06-26,2025-06-27,1179,1521,5,307
72517,81,GBP,Settled,2024-10-04,2024-10-05,692,1474,1,653
72518,46,USD,Settled,2024-08-19,2024-08-22,1354,1765,5,2
72519,47,CAD,Cleared,2024-07-30,2024-07-31,74,228,4,945
72520,20,JPY,Cleared,2024-11-24,2024-11-25,207,1759,7,207
72521,75,EUR,Cancelled,2025-03-04,2025-03-05,340,829,2,495
72522,18958,USD,Cleared,2025-01-05,2025-01-08,564,1658,7,758
72523,845,CAD,Cleared,2025-04-03,2025-04-05,176,1011,2,796
72524,53,EUR,Settled,2025-01-14,2025-01-15,777,1774,5,573
72525,14,EUR,Settled,2025-02-12,2025-02-15,1282,1319,7,122
72526,243,EUR,Cancelled,2024-07-08,2024-07-10,1192,1378,4,150
72527,23,USD,Cleared,2024-08-19,2024-08-21,286,1553,4,777
72528,48292,GBP,Settled,2024-12-12,2024-12-14,306,513,5,352
72529,33,EUR,Settled,2024-11-22,2024-11-23,1873,552,4,458
72530,37203,EUR,Settled,2024-05-27,2024-05-29,1980,1050,6,799
72531,46953,GBP,Settled,2024-07-19,2024-07-22,322,1548,7,161
72532,63,JPY,Cleared,2024-10-08,2024-10-09,985,468,1,283
72533,23,EUR,Settled,2024-10-21,2024-10-24,1062,490,3,34
72534,7,JPY,Pending,2024-07-22,2024-07-23,51,369,4,99
72535,46,CAD,Cancelled,2025-03-30,2025-04-01,1281,895,3,845
72536,23,EUR,Pending,2024-06-10,2024-06-13,329,1998,2,841
72537,60,JPY,Cancelled,2025-05-29,2025-06-01,1641,1039,7,218
72538,63,USD,Pending,2025-01-30,2025-01-31,690,1655,6,898
72539,749,EUR,Cleared,2024-05-20,2024-05-21,1464,969,3,298
72540,819,CAD,Cleared,2024-01-02,2024-01-05,89,1378,4,208
72541,45,JPY,Cleared,2023-06-02,2023-06-04,1156,113,3,116
72542,17,CAD,Settled,2025-06-06,2025-06-07,777,237,5,573
72543,59,JPY,Cleared,2024-04-09,2024-04-11,796,1526,6,482
72544,88,CAD,Settled,2024-04-05,2024-04-08,1818,601,4,471
72545,28090,JPY,Settled,2024-09-10,2024-09-12,833,1634,1,706
72546,17,EUR,Settled,2024-12-01,2024-12-03,301,715,4,738
72547,400,CAD,Cleared,2024-03-17,2024-03-20,114,1230,3,787
72548,10779,EUR,Cleared,2024-09-05,2024-09-06,234,795,4,242
72549,6894,USD,Cleared,2025-01-21,2025-01-24,1382,86,3,49
72550,66,JPY,Settled,2024-09-24,2024-09-26,1383,842,3,68
72551,33,CAD,Settled,2025-01-03,2025-01-06,1023,1146,4,354
72552,94,GBP,Cleared,2024-08-15,2024-08-18,1941,160,3,390
72553,46,USD,Pending,2023-11-18,2023-11-19,1073,1644,1,340
72554,73,USD,Settled,2024-11-29,2024-12-02,491,344,3,276
72555,79,GBP,Cleared,2024-07-25,2024-07-26,627,124,6,64
72556,26003,JPY,Settled,2025-02-12,2025-02-15,1099,559,4,457
72557,86,GBP,Settled,2025-01-07,2025-01-09,623,462,2,282
72558,18601,GBP,Settled,2024-12-03,2024-12-06,1722,1564,2,692
72559,23,EUR,Settled,2024-10-20,2024-10-21,940,1303,2,81
72560,33,CAD,Settled,2025-02-15,2025-02-16,1464,748,3,298
72561,91,JPY,Cleared,2024-07-23,2024-07-25,1987,61,4,993
72562,23,JPY,Settled,2024-03-29,2024-04-01,637,480,5,755
72563,36,USD,Settled,2025-04-12,2025-04-13,1969,1325,7,639
72564,852,JPY,Settled,2025-02-23,2025-02-26,1941,1779,3,390
72565,4,GBP,Settled,2025-04-10,2025-04-12,156,488,5,713
72566,76,JPY,Settled,2025-01-02,2025-01-04,1679,1547,7,684
72567,235,JPY,Pending,2025-06-05,2025-06-06,326,701,5,323
72568,31223,EUR,Cleared,2024-11-28,2024-11-29,1132,1068,1,286
72569,65,CAD,Failed,2024-03-20,2024-03-22,1806,1378,4,167
72570,987,CAD,Settled,2025-01-16,2025-01-19,326,10,5,323
72571,24199,EUR,Settled,2024-06-04,2024-06-07,1312,701,5,837
72572,618,GBP,Settled,2024-01-20,2024-01-21,329,1998,2,841
72573,557,CAD,Cleared,2024-07-08,2024-07-09,1403,779,6,397
72574,23,GBP,Pending,2024-10-31,2024-11-02,1263,758,3,831
72575,6,CAD,Settled,2024-07-09,2024-07-11,1032,697,1,535
72576,55,CAD,Pending,2024-08-19,2024-08-20,908,750,2,680
72577,89,GBP,Settled,2025-01-13,2025-01-16,190,1087,1,863
72578,13386,USD,Settled,2024-10-23,2024-10-24,676,1357,6,970
72579,955,EUR,Cleared,2024-05-05,2024-05-08,293,113,3,199
72580,42,EUR,Settled,2025-01-05,2025-01-08,637,88,5,755
72581,10,EUR,Settled,2024-03-18,2024-03-20,1194,1119,7,668
72582,13596,CAD,Cleared,2025-01-18,2025-01-21,421,1861,3,484
72583,9,EUR,Settled,2025-02-28,2025-03-03,215,1900,7,908
72584,450,CAD,Settled,2024-05-12,2024-05-14,1094,533,5,39
72585,77,USD,Failed,2023-11-19,2023-11-21,781,1838,3,601
72586,80,GBP,Settled,2023-11-20,2023-11-21,292,1836,3,209
72587,714,CAD,Settled,2025-04-21,2025-04-22,31,641,5,118
72588,100,USD,Cleared,2025-07-17,2025-07-20,1001,1393,3,409
72589,1233,EUR,Cancelled,2024-04-13,2024-04-14,1730,381,2,576
72590,85,GBP,Failed,2025-02-11,2025-02-14,123,1069,1,821
72591,46807,EUR,Settled,2024-11-21,2024-11-23,215,1487,7,908
72592,47,EUR,Settled,2025-03-03,2025-03-06,1585,759,5,337
72593,19,CAD,Settled,2025-02-06,2025-02-08,519,785,4,528
72594,20,CAD,Settled,2024-08-03,2024-08-06,1404,1316,3,754
72595,86,EUR,Failed,2025-07-05,2025-07-07,1782,802,5,85
72596,401,EUR,Cleared,2025-02-11,2025-02-14,602,1776,1,701
72597,97,GBP,Cleared,2025-06-09,2025-06-11,1390,900,5,413
72598,677,USD,Settled,2024-11-11,2024-11-13,1322,577,2,453
72599,39,EUR,Settled,2025-07-19,2025-07-20,1503,568,2,318
72600,359,GBP,Cleared,2024-12-06,2024-12-07,1464,758,3,298
72601,20,USD,Settled,2024-11-28,2024-11-29,1090,805,2,191
72602,55,JPY,Settled,2024-06-28,2024-06-29,843,1814,7,710
72603,37,EUR,Failed,2025-01-14,2025-01-16,1443,365,5,675
72604,53,GBP,Pending,2024-04-22,2024-04-24,1730,926,2,380
72605,49,GBP,Settled,2025-03-04,2025-03-05,1136,441,3,396
72606,352,JPY,Settled,2024-12-17,2024-12-18,618,365,5,124
72607,17,CAD,Settled,2024-09-06,2024-09-07,334,719,3,119
72608,61,CAD,Settled,2024-11-15,2024-11-17,1043,22,2,781
72609,58,USD,Settled,2024-07-23,2024-07-24,1646,1260,4,63
72610,671,EUR,Cleared,2025-06-02,2025-06-04,1199,574,3,822
72611,27,GBP,Settled,2024-08-10,2024-08-13,469,1698,3,658
72612,5,JPY,Cancelled,2024-06-19,2024-06-21,91,1514,4,236
72613,116,GBP,Settled,2024-12-08,2024-12-10,933,925,6,611
72614,44593,USD,Cleared,2024-08-20,2024-08-23,1354,465,5,2
72615,35,JPY,Cleared,2025-05-01,2025-05-03,584,1928,1,947
72616,575,EUR,Settled,2025-03-23,2025-03-24,1090,1537,2,114
72617,37,JPY,Cleared,2025-05-21,2025-05-22,955,1904,6,751
72618,81,JPY,Cleared,2025-04-13,2025-04-16,1001,132,3,409
72619,80,CAD,Cleared,2025-01-30,2025-02-01,662,1966,4,955
72620,905,GBP,Cleared,2024-11-03,2024-11-04,1246,715,4,919
72621,102,USD,Cleared,2024-11-10,2024-11-12,873,1370,6,66
72622,381,EUR,Settled,2025-04-19,2025-04-20,1883,1787,2,1
72623,543,USD,Settled,2024-12-08,2024-12-11,1413,380,6,20
72624,44227,USD,Settled,2024-09-21,2024-09-23,438,1008,4,705
72625,287,EUR,Pending,2024-12-10,2024-12-13,544,1245,7,289
72626,25,EUR,Settled,2024-04-14,2024-04-17,751,1930,3,516
72627,558,JPY,Settled,2024-07-17,2024-07-18,1418,592,7,949
72628,24,GBP,Settled,2024-12-07,2024-12-09,269,1691,1,366
72629,92,GBP,Settled,2025-03-14,2025-03-15,1132,1458,1,286
72630,7,USD,Pending,2025-06-16,2025-06-17,1486,1553,4,266
72631,34,USD,Settled,2024-07-28,2024-07-31,1194,397,7,668
72632,11,USD,Settled,2024-02-10,2024-02-12,1782,553,5,85
72633,59,USD,Cleared,2024-02-05,2024-02-06,862,1559,4,797
72634,968,GBP,Settled,2025-03-21,2025-03-24,1635,1257,3,115
72635,30,USD,Settled,2025-03-06,2025-03-09,1217,541,7,76
72636,90,CAD,Settled,2024-07-19,2024-07-20,127,1997,4,402
72637,12,JPY,Settled,2024-10-20,2024-10-22,1546,48,1,703
72638,47438,CAD,Pending,2024-06-11,2024-06-12,1577,1516,3,772
72639,81,USD,Cleared,2025-01-25,2025-01-27,1980,1110,6,799
72640,80,EUR,Settled,2025-01-06,2025-01-08,1464,1391,3,298
72641,52,USD,Cleared,2024-06-26,2024-06-27,1789,951,4,301
72642,19,USD,Settled,2024-05-17,2024-05-18,327,1219,2,617
72643,46508,CAD,Pending,2025-03-01,2025-03-03,1405,287,6,187
72644,138,GBP,Cleared,2024-08-08,2024-08-09,347,1779,3,683
72645,86,EUR,Settled,2025-06-14,2025-06-17,1803,73,1,300
72646,34283,EUR,Cancelled,2025-04-12,2025-04-14,127,1260,4,402
72647,53,USD,Settled,2025-06-11,2025-06-14,1314,768,6,181
72648,14,EUR,Cleared,2024-08-01,2024-08-02,375,229,2,861
72649,44,EUR,Settled,2024-06-30,2024-07-01,1455,1704,4,408
72650,21,USD,Settled,2025-04-11,2025-04-12,1640,1622,5,465
72651,727,GBP,Failed,2024-04-08,2024-04-09,777,965,5,573
72652,24108,JPY,Settled,2025-01-21,2025-01-23,1679,1108,7,684
72653,58,EUR,Cleared,2025-05-21,2025-05-24,1044,551,1,775
72654,647,CAD,Settled,2024-11-27,2024-11-30,1852,1143,2,793
72655,30684,USD,Settled,2024-12-05,2024-12-08,159,1280,2,239
72656,23,EUR,Settled,2024-10-21,2024-10-24,602,1175,1,701
72657,53,USD,Settled,2024-06-22,2024-06-23,933,239,6,611
72658,83,GBP,Settled,2023-11-13,2023-11-15,1192,1569,4,150
72659,11,USD,Settled,2025-04-02,2025-04-04,989,896,5,232
72660,22,JPY,Settled,2023-08-23,2023-08-24,1000,1434,4,525
72661,40602,GBP,Settled,2024-06-07,2024-06-08,1831,490,3,740
72662,66,USD,Settled,2024-10-09,2024-10-11,1792,842,3,264
72663,551,JPY,Failed,2025-03-05,2025-03-07,126,1022,2,942
72664,89,EUR,Settled,2025-04-23,2025-04-25,1056,952,2,600
72665,16104,JPY,Settled,2025-01-28,2025-01-29,955,1025,6,751
72666,53,USD,Settled,2024-05-04,2024-05-07,642,1171,1,515
72667,26,GBP,Cleared,2024-01-06,2024-01-09,1043,331,2,781
72668,75,JPY,Cleared,2025-01-05,2025-01-06,1338,632,5,960
72669,30,USD,Settled,2025-04-01,2025-04-03,1435,229,2,205
72670,379,EUR,Settled,2025-02-10,2025-02-13,751,994,3,516
72671,395,CAD,Cleared,2024-10-30,2024-11-01,412,530,3,860
72672,77,USD,Settled,2024-02-28,2024-03-01,1043,348,2,781
72673,42,USD,Failed,2023-09-20,2023-09-21,1501,1735,5,854
72674,88,GBP,Cleared,2024-08-26,2024-08-27,260,284,4,944
72675,531,USD,Settled,2025-01-15,2025-01-18,366,68,7,376
72676,771,GBP,Settled,2025-04-06,2025-04-09,1232,981,6,725
72677,9,EUR,Cleared,2025-05-04,2025-05-07,46,1490,7,580
72678,40,USD,Cleared,2025-06-05,2025-06-07,908,162,2,680
72679,566,JPY,Settled,2025-06-30,2025-07-02,1423,470,6,347
72680,31,CAD,Settled,2023-12-22,2023-12-23,1646,1966,4,63
72681,355,CAD,Settled,2023-11-14,2023-11-16,1470,829,2,983
72682,699,EUR,Cleared,2025-05-18,2025-05-21,1964,1120,5,479
72683,98,USD,Settled,2025-04-03,2025-04-06,964,1957,1,595
72684,792,GBP,Cancelled,2024-05-04,2024-05-06,1062,784,3,34
72685,91,JPY,Pending,2024-03-03,2024-03-06,116,1939,7,254
72686,28374,GBP,Cancelled,2025-03-29,2025-04-01,269,1921,1,366
72687,19125,CAD,Settled,2025-05-11,2025-05-12,672,1643,4,509
72688,87,GBP,Settled,2024-09-19,2024-09-21,908,50,2,680
72689,332,CAD,Settled,2024-09-04,2024-09-07,351,1077,7,27
72690,581,CAD,Cleared,2024-10-23,2024-10-26,1592,972,5,867
72691,10,JPY,Settled,2025-06-10,2025-06-12,573,922,3,744
72692,76,CAD,Settled,2025-01-22,2025-01-23,850,1497,4,711
72693,3,CAD,Settled,2025-03-23,2025-03-24,392,790,5,110
72694,98,CAD,Settled,2024-10-27,2024-10-28,115,2000,7,594
72695,24710,JPY,Settled,2024-04-09,2024-04-11,1203,965,5,370
72696,80,JPY,Settled,2024-06-29,2024-06-30,984,1458,1,873
72697,15,CAD,Settled,2025-03-24,2025-03-26,1753,1270,5,855
72698,2,GBP,Cancelled,2025-04-20,2025-04-23,1056,954,2,600
72699,335,CAD,Settled,2024-11-25,2024-11-28,1073,1823,1,340
72700,79,EUR,Settled,2023-12-16,2023-12-17,399,834,6,780
72701,42621,GBP,Settled,2024-09-30,2024-10-01,1282,858,7,122
